id,date,user,text
1249365214971207681,2020-04-12 15:54:13,itzhon_general,"Life is short, live it. Love is rare, grab it. Anger is bad, dump it. Fear is awful, face it. Memories are sweet, cherish them."
1249363096575107072,2020-04-12 15:45:48,HeadTurkTseng,"@ShinRasRufus He would be lying if he said he wasn't nervous, or if the sight of the office didn't dredge up uncomfortable memories. The last time he had stood before that desk, they were parting in anger. Echoes of that despair still lingered, even as Tseng's face remained an impassive"
1249362225409617920,2020-04-12 15:42:21,jurisdiva,"@KamBrothers Just the fact that his face registers nothing that would indicate the severity of the injury. No pain, no anger or sadness at knowing he was done for a good long time."
1249360702277595136,2020-04-12 15:36:18,despairgenie,"none of them will face any kind of justice for this. Not even on a personal, social level. Keir will only work to suppress the anger of the left as much as necessary (not that much) and nothing will ultimately happen. 

Cause we lost. That's that."
1249359615587991554,2020-04-12 15:31:58,BriqueDick,"@FootBruh Lls just as long as it's all at face value, we will rock yo world, but please don't say something to us outta anger, cause we gonna carry it how you present it 😂😂😂"
1249359381134749697,2020-04-12 15:31:03,sheenaharkless9,And have computer front face and as I said before isn’t quick to anger but I are making me angry and I have nothing else say but words I say is proven and don’t believe watch
1249359017475899393,2020-04-12 15:29:36,Galea430,"@HWsWhisperer Sometimes it surprises me the anger on here, how easily some use this forum to spew that anger... Sadly..  How it comes from nowhere, on the most innocuous comments sometimes.. The world of face to face civility has changed.. I’m sorry ❤️❤️"
1249352049772371969,2020-04-12 15:01:55,NelsonWabantu,@OzalwauMaMnguni @MissKgy_M @MimiReeds But facts don’t seem to matter in South African politics. Why would politicians choose to face the rightful anger millions of poor and hopeless South Africans when they can revert to anti-immigrant rhetoric and shift blame to those who have no voice
1249349103705784323,2020-04-12 14:50:12,ANVKCIN,"he doesn't know what compels him to lower his face into it. 

where anger recedes, desolation sits. a temporary interlude, a necessary processー as the pantomime of his grief continues, loud and incessant. he can smell 𝒉𝒊𝒎."
1249348922130272261,2020-04-12 14:49:29,onlytreetop,"I feel what she saying. Lol she’s not saying literally be fake with me, she’s saying make me happy like you make them happy. How can you smile in somebody face you don’t like and make them happy? But for somebody who loves you, you show me anger that you want to show them. https://t.co/Kee32Zvcsp"
1249348896733704193,2020-04-12 14:49:23,Alvin30680887,@JanetWuNews @KamalaHarris You got to point it out her racist right in her face with anger. They always take advantage of the moment when you were too shocked to react immediately then they walk away because damage was done and they would enjoy it for a while. Those are cowards. Don’t hesitate to slap them
1249348044467974146,2020-04-12 14:46:00,beccahallstedt,"On this fair Bunny Day, we practice the redirection of our anger. Bunny is a worker. Bunny is the face of workers around the work taking the brunt of anger from the consumers after Bunny's managers &amp; bosses have disappointed them. In truth, we are all Bunny. In this essay, I will"
1249345300306833408,2020-04-12 14:35:05,Jimbomania72,"@DannyDeraney Slamming down a phone receiver in anger. Phone booths. Pay phones.

Playing outside.

Delayed gratification.

Hard work.

Science.

Only having 3 tv channels.

MTV (Music Television) played music.

Face to face conversation. (Not texting)

Respectable leaders."
1249345075945095168,2020-04-12 14:34:12,PurlTurtle,"@peripateticmeg Crying is strength. To face your dark emotions (helplessness, anger, fear etc) instead of burying them takes fortitude and honesty, and those need a hell of a lot of strength. I stand in awe of every person who allows themselves to access those emotions. That is bravery."
1249343928408702979,2020-04-12 14:29:38,winnie_lyu,"@jaethonneyjane So did the king apologized to you? Did you twitted？Did you show your anger to his face? btw,  it pathetic that you're still not learning to use covid-19,  now I'm sure you don't read news. And I don't talk to idiots."
1249342559211655173,2020-04-12 14:24:12,ItsJustaaSpark,"I’m currently on the anger / rage stage of my breakup. If anyone would like to hit him in the face with a hurl, please record it for me."
1249340290311340032,2020-04-12 14:15:11,believeinking1,Haha White people anger  they have to be face to face with the fact our first Black President is light years better than just any old White guy they thought could prove them superior. Racism. You still hate to see it. https://t.co/PWlr3XYDbb
1249339855336849408,2020-04-12 14:13:27,thetempsfamily,"@PiacularCerise ⠀

Ah —— there it is. The nail sinking into her heart, shoulder sagging as she braces herself for the hit to her pride.

( anything for Minnie. )

Head leans down as Raziel bends over to lick his boot clean of her bloody spit, face pink with humiliation and anger.

⠀⠀"
1249339312929374209,2020-04-12 14:11:18,sega_am_vf,"“One should never harm others, nor themselves in the face of anger.” 
“My creed is the guideline I live by and it is the law of my masters.!” “However  it doesn’t imply to scum like yourselves without discipline..!” https://t.co/vMSdsY8OSC"
1249336469426188300,2020-04-12 14:00:00,4UWell,"Life is short, live it. Love is rare, grab it. Anger is bad, dump it. Fear is awful, face it. Memories are sweet, cherish them."
1249331782966824962,2020-04-12 13:41:23,teeemorney,"@JohnEdidiongEdw @dondekojo But this was not an insult at first right? When you say someone support stupidity, tell me what it means please. Anyway, what I am not doesn't move me. Say what suites you. It is your way of expressing your anger, I am not your problem though, face your purpose in life. Enjoy! https://t.co/wgDZw3hgbq"
1249329767540760577,2020-04-12 13:33:22,ColtonMack777,@nanoffs Was this anger there when Fox news did it with Obama right to the end? Just curious... President is the face of the country and will get bashed. Especially when they aren't doing a great job..
1249329319329107969,2020-04-12 13:31:35,offgrid2010,Face the anger &amp; the obstruction with the Love that we r 4 a deeper connection. Anger comes from fear. That we have in common. Seeing the fearful child in both of us will open avenues of dialogue. It's not abt convincing. It's abt opening the heart to truth. https://t.co/0rEk8Bvxko
1249328023058485250,2020-04-12 13:26:26,jcss2203,"@SheHoldsLight @odin866 @TommyDoyle47 Yeah thats right, but maximus reintroduction is in an other level, you feel the anger and revenge of maximus, and you feel the betray and worry on comodus and that face when he sees him is amazing, phoenix deserved the oscar that time"
1249322467383885824,2020-04-12 13:04:22,nellzgallery,"Our Smile is a signature of God on our Face, Do not allow it to be washed away by our tears or erased by our anger.

Good evening."
1249318476709154816,2020-04-12 12:48:30,BhaktMadam,"@RanaAyyub #TablighiJamatVirus is to be blamed for this, They have become real face of muzlims... Condemn them or face the anger"
1249317633196990464,2020-04-12 12:45:09,craigie_watson,"Here's Mr Rees-Mogg's yearly attempt to summon anger from Tweeters.
Leave him to it.
If the version of God that he purports to believe in actually does exist then on the day he dies he's going to face more than anonymous idiots. https://t.co/jsV3wrcbjO"
1249317376887263232,2020-04-12 12:44:08,1Ambzz,"I get what she saying. How can you smile in somebody face you don’t like &amp; make them happy, but for somebody who loves you, you show me anger that you really want to show them✨"
1249317169990524930,2020-04-12 12:43:19,VikramRout6,"Did I offer peace today? Did I bring a smile to someone's face? Did I say words of healing? Did I let go of my anger and resentment? Did I forgive? Did I love? 
#SidHeartsUnitedForSid"
1249312733796982785,2020-04-12 12:25:41,HebrewH,"So, I am going to have a daydream right now about @RishiSunak, @BorisJohnson , @HMRCgovuk , @NicolaSturgeon , in a fantastic montage, drawing up plans, zoom meetings, crossing out things on a whiteboard, throwing the pen in anger, a moment of genius crossing their face, and boom!"
1249312427914608641,2020-04-12 12:24:28,rishima_,@gin_nekomata Agreed! He looks really ill-tempered when he's face is resting. 😂 Wouldn't want to anger him at all.
1249304122467196928,2020-04-12 11:51:28,_Obrie_,"Life is short,Live it
Love is rare,Grab it
Anger is bad,Dump it
Fear is awful,Face it
Memories are sweet,Cherish them"
1249302971071918080,2020-04-12 11:46:53,Danger_Anger,@me_dc Buzz is an older drunker baby face stone cold and channel 9 is Vinnie Mac
1249300059835023360,2020-04-12 11:35:19,Josh__IK,"I was robbed a day after the last presidential election around Oworoshoki by a group of over 20 people, last month I almost got robbed at Sabo. I've been hungry &amp; dead broke so many times&amp;I never thought about stealing, whoever is caught should face the full anger of the victim."
1249299756259717120,2020-04-12 11:34:07,explosion_baku,"@SmolBroccoli_ —cops hand cuff his wrists together behind his back and practically throw him into their cop car. Kat looks through the window, both anger and sadness can be seen on his face and eyes. He knew it was to good to be true and now he was going to jail, for who knows how long."
1249297442492710912,2020-04-12 11:24:55,ians_india,"#PrashantKishor said the same could be said of the state governments. If the suffering increased, they too will be blamed. It is not just the Central government that will face the anger of the people.

#COVID__19 https://t.co/vkOkQkBfYn"
1249292977245016064,2020-04-12 11:07:11,TerryDwyerSyd,@samuelpepys Repressed anger probably showed on Sam's face
1249292427833348096,2020-04-12 11:05:00,IVOTEDLEAVE3,"Time for @BBCNews @SkyNews @Channel4News @itvnews @GMB to face a goggle box response to their reporting and programmes from people's front rooms. They would be floored by the anger, shouting at the television, the switching of and throwing of remotes."
1249291508613865472,2020-04-12 11:01:21,AngryDollFace1,"@derickinthecity @radiowalrus @rebelcinder @JuliusGoat @WHO Especially it’s easier to call someone with a female avatar angry, right? No way that “angry” in my user name isn’t describing the doll face in my photo, and not me, right? Because calling women angry is an easy dismissal because female anger is bad, say misogynists."
1249290186816544768,2020-04-12 10:56:05,Rahul765,@PrashanthGupt11 @GomatiSivam Don't pour ur anger on poors.. When politicians loot all their sceme money's n lock it up.. Amit shah son's company got 80% growth in a single year after Bjp came to power.. spit on their face.. not on poors
1249288412085059584,2020-04-12 10:49:02,MissTaylorSaid,"They can smile in everybody face all day long but come home and bring hell with them. Yell at you, treat you like shit and might even beat your ass. But as BW what do we do? We soothe and nurture even when they don’t pour anything but anger into us. Never again baby 😘 https://t.co/bMUWg8GDbg"
1249286840638746625,2020-04-12 10:42:48,LindaHurrell,@RespectIsVital She only got wheeled out (to be fair) so that she could draw off all the anger building up towards the failures of the (let's face it!) Tory men. She's not my favourite person but I think it was a dirty trick to get the woman to get all the flack.
1249285244659916805,2020-04-12 10:36:27,JoanKirab0,"Fear, sadness, anxiety, anger. It’s hard to make sound decisions when your emotions are compromised. Take care of your emotional health by actively seeking out peace, encouragement, and truth. Learn how to keep a smile on your face 🙃#HappyEaster"
1249285063017201664,2020-04-12 10:35:44,ebonysexy22_,"@bitch_niggur speak to someone and pour out your fear and anger. Face any birthday party with cakes. Do not be afraid. Never do what ever people as say to you in a party. Always know how to say ""No"" to when you are forced to do what is bad to your mind."
1249284047089606656,2020-04-12 10:31:42,LLinen2,"The change in your face when anger shows

In that moment you realize that
Something you thought would always be there
Will die like everything else

When Anger Shows de Editors
https://t.co/kReNqoovNy"
1249283922715787265,2020-04-12 10:31:12,_honey_kb,"Whew honey, it would be a Scorpio 😭. They have a lot in common with Aries,  the only downside is that their anger issues are just beyond out the roof. It’s not over until they say it’s over and when they say it’s over then you better put a smile on your face 🙃🙃🙃. https://t.co/DqILT2glZP"
1249283237613985792,2020-04-12 10:28:29,7blade4,Get out my face wit all dat tuff shit before I show you all this anger 😂😂😂
1249281639521320961,2020-04-12 10:22:08,onkexhinela,@Artii_M Communication is in many ways . The anger that is displayed in her face makes one to understand her regardless
1249280760487522304,2020-04-12 10:18:38,v_twodaysold,"@DtSparda ""It's not your body, Mundus.""

He doesn't flinched when blood gets all over his face. On the contrary, it makes his anger grows more and more.

""You don't belong here. Leave the boy. Now."""
1249279527597064200,2020-04-12 10:13:44,21cwakeupcall,Nudists spark police anger for refusing to wear face masks during pandemic https://t.co/A8mmqNUiT4
1249278000660537345,2020-04-12 10:07:40,NotForestTrump,@MaryThumball @nbcsnl I wouldn't want to anger that Kat! It looks like it will take my face off! 🙀 😹
1249276498395062274,2020-04-12 10:01:42,SatanicMessage,@MadeByUser I will sacrifice myself and tell her to take the anger on me not nugget....... &gt;;( (serious sacrifice face) good bye............my friends.... ;(
1249266939387613184,2020-04-12 09:23:43,Zaeem_Anger,"@Risingphoenixn2 I promise you that I will continue to refute every singl stupidity that comes out of your stinky mouth
I like to humiliate clowns hy showing them how pathetic they are
You challenged me to show  something
And I am wiping the floor with your face now
8
https://t.co/TXtI2ZQcaj"
1249264955108536326,2020-04-12 09:15:50,lumilyon,Nudists spark police anger - for refusing to wear face masks during pandemic - World News - Mirror Online https://t.co/Xf17hOFuij
1249264610982666241,2020-04-12 09:14:28,bradste555,"@Lisa12869436 Lisa you have apologised and we all make mistakes in anger say stupid stuff we don't mean, but the hate against you is too much , an acc made up with ur face on a pig . Telling you to leave media. And trying to tell me who i can follow . Bad move and just ignore them ."
1249260444826710023,2020-04-12 08:57:54,sunshinespice5,"After a while,  the sadness turns to anger.  So when they're laying in bed at night and they see your face. It isn't overwhelming sadness anymore. It's anger, rage,  the feeling if wanting to punch you in the face. Just hoping to make you as miserable as you made them"
1249257316643454977,2020-04-12 08:45:29,AutryDeason,@Nationalist_KAG @CensoredC1 @Acosta TOTALLY AGREE! YOU CAN SEE THE FRUSTRATION AND CONTROLLED ANGER IN OUR PRESIDENT'S FACE! WHY DOESN'T THE WH BAN ACOSTA PERMANENTLY! CNN IS LAUGHING AS ARE ALL DIM-O-KRATS!
1249253142920757248,2020-04-12 08:28:53,PSarahHanim,did i offer peace today? did i bring a smile to someone's face? did i say words of healing? did i let go of my anger and resentment? did i forgive? did i love? these are the real questions.
1249251095190196224,2020-04-12 08:20:45,DevMegastarFan,"Chehre par gussa, mann mein gaali... Goli bhi chalali.... Phir bhi dono haat khali...!

There is anger on your face, cursing going on in your heart ... You even shot a bullet ... but still both your hands are empty...!

Which Movie's dialogue?? https://t.co/apNR9DCQQD"
1249249889806168064,2020-04-12 08:15:58,TimonTomato,"I do love the anger on Lan Zhan's face when he catches those Wen clan asses trash talking Wei Wuxian.
I also love how he's the one to take Wei Wuxian's sword first when his brother is right next to him qgkhgqj"
1249249807518105600,2020-04-12 08:15:38,colinpodge,"The anger in your face.... it still hurts, mate 😢 https://t.co/gEVER3bmyJ"
1249249421080113154,2020-04-12 08:14:06,SureshAbraham5,"@EpicRoflDon @Nehr_who One thing to identify a Hindu supremacist is the anger, arrogance, contempt, revengeful countenance in their face and talk.
They do not have gentlemanly attitude to their servants maids etc.
But will be like servants to their masters.
They don't know what's to be equal.
#jaibhim"
1249248528871895040,2020-04-12 08:10:33,profdan199,"@_muinatu @Postsubman You are wicked, you can't show anger in the face of a new baby what did u benefit now that u did it"
1249248219655221254,2020-04-12 08:09:20,JohnnyTYKE,"Chuffing hell!

Czech nudists spark police anger for refusing to wear face masks during coronavirus pandemic.
https://t.co/2JhScNq3ce"
1249235684327657472,2020-04-12 07:19:31,KiaGotDaJuice,Now I’m even more madder 🤣🤣 I got so much built up anger in me I wanna punch somebody fuckin face off
1249234886025609217,2020-04-12 07:16:21,fitsofpleasure,the anger i feel when i see officer roy pettys face in ozark. visceral. never wanted to punch a man so bad
1249233782261141504,2020-04-12 07:11:57,AngelaS09,@cfdtizzi They’ve at least not done that here yet .... but I’ve got my game face on I’ll do my anger and fighting after this is over
1249233616816627712,2020-04-12 07:11:18,Da_Faceless_Man,"@laqu_opines @abhatiwari12 @freestream_in @BJP4India Yeah. Take no action against Shaheen Bagh. Let the problem fester and turn into riots. Hindus get sl@ughtered even though Delhi police is under @AmitShah.

When Hindus don't vote in anger.
@BJP4India - *Surprised Pikachu Face*"
1249232101016125440,2020-04-12 07:05:17,e_boh312,"@Techsmith314 According to Google ""No success without anger."" Does he look angry?? He looks like he is getting his face mashed! Yes, grab me one please 😂"
1249230718384865280,2020-04-12 06:59:47,tunji_agoro,"@highjok @ikoyikid Hi! You know when you are angry, but it's just warm up anger? That's what we are doing now, warming up. If in 2023 we don't use our real anger to flush our leaders out, what we face now will only get worse. Remember what we face today is the result of d choices we made yesterday!"
1249220147375529986,2020-04-12 06:17:47,AJeepHasNoName,@pleasemrsavery @HeyNikki1 Thanks Fran but my unfettered anger on twitter is the only thing keeping me from punching some random person in the face for no  reason other than I hate Trump that much.  So yeah I'm going to keep rolling out the fucking cuss words here to protect those around me.
1249215078114693121,2020-04-12 05:57:38,VillageParrot,@MEEDAYSAPPHIRE @EuginhoCortez Face your wall and let it out there. Or use that anger to enter your kitchen and wash plates.
1249213655109054464,2020-04-12 05:51:59,SheddyOnTheBeat,"It shows serious self restraint because it's one thing to rob people, and another to rob people when everybody is facing the hardship, na combined anger them go use face any thief this period. Be safe guys, protect your own with wisdom and calm."
1249210408738709505,2020-04-12 05:39:05,wustoo,Czech nudists spark police anger for refusing to wear face masks during coronavirus pandemic https://t.co/7ph6rbFTU5
1249207951581216768,2020-04-12 05:29:19,Jolliejackdaw,"The lilo and stitch discourse was basically ""can you tone down the racist oppression you face and the turmoil you're dealing with your fictional child brain bc me, a grown yt woman, is upset that this movie makes fun of yt tourists as a lil kekeke &amp; that your anger is bratty."""
1249205489126211585,2020-04-12 05:19:32,Sammxney,"@alex16969848 The original tweet was satirical, you have repeatedly called me a bitch and been aggressive towards me in way I have not provoked you to be (saying you'll drag me and ""come for my face""?????) So yeah I perceive that as anger."
1249203495498121216,2020-04-12 05:11:37,JJaeyumixx,"@hector55 @TonytheTigerSEA @johnmmbagaKE @davidpaulk @castillorocas that man who was in full of anger, he could just take off the nurse face protective gear (Which is very light size), as the nurse might continue to stop him. those pics could be taken after the whole ordeal. she took off her protective suit then reported to her colleagues."
1249202893284167683,2020-04-12 05:09:13,hxartlxss_,"@piccoIoIupo —

 He spoke in his own hostile tone, a look of anger was wash over his face. Grumbling,

❝And you really need a knife to shut someone up? Can’t use your own hands.❞

He looked over to see the broke glass of the floor.
—"
1249201408290762753,2020-04-12 05:03:19,Tattooed_Mummy,Nudists spark police anger - for refusing to wear face masks during pandemic https://t.co/nt7Q0kMz7c
1249193940642926592,2020-04-12 04:33:39,RightArm_Hindu,"@madhukishwar This reminds Gandhi's idea during partition where he says, ""Hindus should not harbor anger against Muslims, even if Muslims wanted to destroy them. Even if the Muslims wanted to kill us, we should face death bravely""."
1249191877271789568,2020-04-12 04:25:27,bowiepoet1555,"@Phil46734699 @ElizabethleaVos @TheSolarSpirit Agreed, but we can NEVER get ahead of them. It's THEIR GAME. They have people in every BOE in this nation, Machiavellian devotees, that will easily &amp; endlessly change the vote, purge..etc. If we don't get in their face, it will ALWAYS be 2016. There's strength in anger &amp; #'s."
1249187732343214080,2020-04-12 04:08:58,chandni84383304,"#DilHiTohHaiSeason3 Ritwik sacrificed everythng 2 protect d self respect of Palak &amp; his unconditional love 4 his family is highest pt of show❤️❤️. The anger, frustration, grief dat is visible on his face &amp; eyes deserve a standing ovation 👏👏. Proud fan KK!  @kkundrra @altbalaji https://t.co/mtyv0Ez2sd"
1249185306793979904,2020-04-12 03:59:20,succukitty1638,"@ViviPixelsRP ""I know the feeling. That sigil seems to make every spark of anger TRY to become a wildfire. It's been easy so far to keep my temper with you and Honey, but there's times where I just want to punch a hole in the wall, or in someone's face."""
1249184461549338627,2020-04-12 03:55:59,Kanmani35544885,@can_yaman_int Enjoyed his romcom lot so that's enough for us  still we all not come back from EK 😍  now this is chance to show his more action dramatic scnes Bcz he is sports man need to see his fight sequence his anger on face more things waiting to see my king in screen #CanYaman #BayYanliş
1249180590450053127,2020-04-12 03:40:36,uday_uzzu,"@RGVzoomin
#Truth #Smile #Fake #Happiness 
80% of Real Happiness, Smile, Cry, Sad, Anger, Frighten, Furious, Brave/Dare, Fear, Special, Specific, Similar, Condition, Situation etc etc etc Can Be Identified Only in EYES...
Not In Lips or Face...
Yes !!!🙄🙄🙄Sir"
1249180302234263552,2020-04-12 03:39:27,OpenUpTheodore,"@SlGHLES [ Theo’s face went from one of disappointment to a mix of anger and guilt, he listened to the boy speak and felt his heart shatter into a million pieces, the tears falling from his eyes, the pain coming back to him from when he had to leave– he knew he didn’t have a choice but –"
1249178179631222790,2020-04-12 03:31:01,BIGBXDWCLF,"@AngelSurvivorr The look of shock written all over his visage,
face turning red with anger. This was a game
and one he couldn’t do shit about right now. 
“𝘐 𝘭𝘰𝘰𝘬 𝘧𝘰𝘳𝘸𝘢𝘳𝘥 𝘵𝘰 𝘪𝘵..”
He’d grumble before taking a damn seat with
Lucille still in hand and looking at the flowers."
1249169424520753154,2020-04-12 02:56:13,Shayism,"@althiaraj @Bill_Morneau @alexboulerice This vrus will change A LOT of VOTES. 5 of the biggest governments of Canada will face election within months of releasing the COVID19 vaccine. If all we see is govts saving big banks &amp; not the people, voters will be 1 confidence motion away from expressing anger #CERBWontHelpMe"
1249169294086361088,2020-04-12 02:55:42,boredasbuck,it's so bad that sometimes I feel like I'm their stress ball so they can release all their anger and everything towards me but expect me to still have a happy face
1249168171287957504,2020-04-12 02:51:15,TSharknome,@somebodysgun The lack of communication lends the community to face uncertainty for the future and how much Epic believes in competitive. I think this with bad relations has caused a lot of frustration and anger in the community
1249164685158514693,2020-04-12 02:37:23,dymon2001,"@JoyyUnSpeakable I feel what she saying. How can you smile in somebody face you don’t like and make them happy. But for somebody who loves you, you show me anger that you want to show them."
1249164232777662466,2020-04-12 02:35:36,Charstim,"@ChaseApom U know what I ain’t even mad at u at all, I’m mad at this kid who’s acts like a real 1 till u wave something shiny in his face, honestly gl with all ur endeavors bro, I refuse to direct anymore anger at u, because someone wanted to be messy for no reason at all"
1249164132865191937,2020-04-12 02:35:12,MadasherMaster9,"@LordsixthHatake Goes red in the face then takes the book and reads some then looks up.

""I... Will.. murder... Him""

She said while her face goes from blushing to anger in 0.1 seconds."
1249163918741835777,2020-04-12 02:34:21,baoguiw,"Well,  you know,  maybe it's just easier for him to focus his anxiety and anger elsewhere rather than face the pain of looking at the real problem, you know?"
1249163448904269826,2020-04-12 02:32:29,xx_Jcole,"@Kburksofficial Do y’all all though? I mean really. But what she meant is, how y’all exert y’all’s trauma onto us women bc y’all never had to face is in an aggressive way( anger, inconsistencies, distrust, etc.) We see that, but wouldn’t know what’s wrong unless told otherwise. Feel me?"
1249158944494411776,2020-04-12 02:14:35,Harlenigmatic,"In a surge of anger I hid my face from you for a moment, but I will have compassion on you with everlasting love,” says the Lord your Redeemer."" Isaiah 54:5-8 CSB"
1249154169614802946,2020-04-12 01:55:36,Mikayaaar,I got lowkey anger problems I just hold them in or you gone see it in my face lol
1249149990838177792,2020-04-12 01:39:00,TheGodofWar564,"@BisexualSuperm1 "" is that anger I sense in you kal-el hmm... Unusual. The beast is dead reat assured all that face me perish"""
1249149427111124993,2020-04-12 01:36:46,LadyNZCharlie,@Coruscating Birb has anger face
1249148462987448320,2020-04-12 01:32:56,laziestmanonmar,Ever have someone get in your face and yell at you cause you have anger issues?
1249146281399848960,2020-04-12 01:24:16,_IAmTootie,"jus feel like things said out of anger is jus things people can’t say to your face whether you hear it, see it or feel it I rather you jus tell me and not gimmie a subliminal communication works better that way"
1249145559149162497,2020-04-12 01:21:23,moomoof,Oh oh oooh man rage rage flames  face anger
1249144591867170817,2020-04-12 01:17:33,Tenithetitan,"@agoodlife4me @Kikasitsu @TimBartels13 @Avedian4 @HFHandbasket @revbleech @libo_hound @StaceyPersonal @AGrzelewski @RyanAFournier Lol someone better make money to buy the basement. Let’s face it, this woman is a lost cause, she is so privileged she doesn’t anything about the real world. She’s damaged goods. Her life will always be one of anger and pain, no matter what anyone ever does for her. Sad really.😔"
1249143652473098243,2020-04-12 01:13:49,Yukon_Hiker,"@Lib_Librarian I’m not sure why your anger is directed at me, I’m with you! I face the same thing we all do, even nurses; that’s the prospect of bankruptcy if sick with COVID."
1249141826285645826,2020-04-12 01:06:33,acrobaticle,"fists in blood,  sweats pouring,  brows furrows .  panting,  adrenaline rushing,  anger .  nothing but the sound of wind brushing against the very skin of his face,  his hair .  bodies on the ground,  senseless .  there he stands,  on his might,  among them,  bird of the night ."
1249136843947421699,2020-04-12 00:46:46,bygrace2u,"Deuteronomy 6:13-16 King James Version (KJV)

15 (For the Lord thy God is a jealous God among you) lest the anger of the Lord thy God be kindled against thee, and destroy thee from off the face of the earth.

16 Ye shall not tempt the Lord your God, as ye tempted him in Massah."
1249134575734919169,2020-04-12 00:37:45,battleroyaletxt,"Noriko, her face pale from the sight of Yoshitoki, slowly lifted her head to look at Sakamochi. Anger overshadowed what must have been incredible pain. She glared at Sakamochi and said, clipping each word, ""Please help Kuninobu."""
1249134395312791552,2020-04-12 00:37:02,ElegantCora,"@PluckyRoselyn think these chains can hold me?” Cora said, wincing only once when the iron chains dug into her wrists. 

Using her anger, she easily pulled them apart, waving her freed hands tauntingly in the blondes face. “What a dishonorable creature you are. You have no honor; no ~&gt;"
1249133731190841347,2020-04-12 00:34:23,pensurfing,"Saw a person today where the mom had a face mask but the child didn't... I'm hurt and also anger and also helpless because my 2nd facemask was at home.
I hate where we are."
1249129377851416577,2020-04-12 00:17:06,JayandSteve,"Just absolute sadness with a major, healthy dose of anger is written all over @NicolleDWallace's face this evening. 😥"
1249128039490949120,2020-04-12 00:11:46,IneffableAngelx,"@thefallensnake1 ""Please..."" he whimpered, his hands tightening into the back of his jacket, pressing his none bruised side of his face against the demon. His anger was scary for the overly anxious angel, but he still needed his comforts."
1249127887619448833,2020-04-12 00:11:10,bombaramboram,"this is great, an actual example, I was trying 2 tell him about the benefits of anger management, u dont have 2 take shit, but u still dont have 2 punch ppl in the face, yell, and generally turn into a troglodyte🙄 God damn ppl r tiring, still I do love that useless fuck🤷‍♀️"
1249126752447860745,2020-04-12 00:06:40,church143,@seanhannity Look at that face is that sanity anger management
1249124031401545728,2020-04-11 23:55:51,2156679,"@logantaylor05 Word Up I agree it takes strength to draw upon to face healing without holding on to anger, because you soon realize God is in control and LIFE IS TOO SHORT TO HOLD ON TO NONSENSE"
1249122046426177537,2020-04-11 23:47:58,ImmortalLass,"specially women who believe they have to prove themselves. “ Moira was mad now, and she looked up at him. He loosened the grip on her face so she could speak. “ Fine “ Her anger was coming out, which made Duncan hold in laughter. - @OnlyOnePrize"
1249117074221338625,2020-04-11 23:28:12,LARKINSDUN,i have so so so so much fucking anger for piers morgan every fucking thing i ever see of him makes me more and more inclined to punch his big ugly face
1249115038163431424,2020-04-11 23:20:07,dhfnanipb,48. Did u ever face a moment when eyes rolled up with tears when u are anger
1249105432104312838,2020-04-11 22:41:56,sarahtheflop,I guess the nice thing about this is that my parents have the face the fact that they never instilled healthy anger coping mechanisms in their children
1249104986455379971,2020-04-11 22:40:10,eternaIbangtann,"yk how irls always make fun of bangtan, sometimes I get used to it, like half the time they do it just to annoy me not because they hate bangtan. but literally sometimes I get so angry, blood rushes to my face and I feel like punching them like, I feel anger in my blood"
1249103385782976515,2020-04-11 22:33:49,Isabelle1070,"@chrissyteigen “Don't cut off your nose to spite your face"" is a warning against acting out of pique, or against pursuing revenge in a way that would damage oneself more than the object of one's anger. You’re damaged enough."
1249096447783514113,2020-04-11 22:06:14,relaxedradical,"I can’t wait until these stuck up, ignorant members of the bourgeoisie actually experience the righteous anger of the oppressed working class. Fuck you Soledad for wanting people to suffer with a smile on their face https://t.co/d70yETgbNj"
1249094972592336896,2020-04-11 22:00:23,nicedeepbreath,"@eltonofficial Just seen @rocketmanmovie - loved it, but the bit with your dad broke my heart. I loved your nan &amp;Bernie and wanted to smash John Reids face in. (Maybe I need anger management!😂) Love won through in the end.❤
 💙I'll bet your boys get the best hugs
Love to you. #musiclegend"
1249091302429515777,2020-04-11 21:45:48,faculaeangel,"To anyone who’s never been punched in the face and had their nose gush blood all down your face, when you first take the punch your face feels numb, then there’s a moment of panic when you see the blood, then the panic is replaced with pain and anger and that’s the vibe"
1249087999788417024,2020-04-11 21:32:40,queenofvoIts,"the thing that’s most similar to this that i can understand happening is not realizing your sadness/anger is showing on your face, but actually saying shit?? maybe im an overthinker but the pathways between my brain and my mouth are narrow roads"
1249086970208403457,2020-04-11 21:28:35,thatoneCassstan,@Imisschekinnug1 No which made it extremely adorable but her face reddening from anger let me know not to laugh lmao
1249086899844714496,2020-04-11 21:28:18,_Omoba_,"@ISsaLaMac @_kgotli @odedanilo It isn't anger bro...
She's got the ""Wtf you saying mf"" face😂"
1249086816554291208,2020-04-11 21:27:58,randdrop,Plot: Hostages? The Slag Oracles don't need your Hostages! We have Eroded Tridents and Tarnished Kestrels. Our Brick Monarchy is as Unerring as it is Infinite. Leave this Empire or face the Anger of our Level 1 Saboteurs.
1249086722870325251,2020-04-11 21:27:36,zenyanna,@chrys_sterling @anger_liz @SquigglyDigg my eyebrows fell off my face reading that post
